visitor_id,item_id,how_many_view_for_item,how_many_view_for_item_in_last_week
1160402,202170,1,1
1160429,342471,0,0
1160440,103941,6,6
1160475,328786,1,1
1160503,181045,1,1
1160610,87856,0,0
1160610,246366,1,1
1160610,264297,2,2
1160610,302858,6,6
1160610,255469,1,1
1160770,196660,0,0
1160832,390591,1,1
1160836,61460,8,1
1160836,346673,1,1
1160852,292444,1,1
1160856,460975,1,1
1160882,222888,4,1
1160907,409804,1,1
1160907,198209,0,0
1160945,452045,3,3
1160976,342425,1,1
1160990,415758,2,2
1160990,363567,2,2
1160990,107686,2,2
1160990,170342,2,2
1161009,236969,1,1
1161047,192569,1,1
1161052,315309,3,3
1161112,395497,3,3
1161147,319624,2,2
1161163,183411,2,2
1161163,383396,3,3
1161163,321712,2,2
1161163,9376,1,1
1161163,345211,1,1
1161163,339917,1,1
1161163,403566,1,1
1161163,221980,2,2
1161163,164035,1,1
1161163,30024,7,1
1161163,268335,2,1
1161163,116475,3,3
1161163,416012,1,1
1161163,72944,1,1
1161163,325310,1,1
1161163,241555,1,1
1161163,134191,2,2
1161163,307035,7,7
1161163,408218,2,2
1161163,15466,1,1
1161163,23912,1,1
1161163,321293,1,1
1161163,362606,1,1
1161163,444931,1,1
1161163,139725,1,1
1161163,355994,2,1
1161163,317978,1,1
1161163,404936,1,1
1161163,4001,1,1
1161163,331517,1,1
1161163,136553,2,1
1161163,117677,2,2
1161163,380107,1,1
1161163,391662,2,2
1161163,24728,5,5
1161163,74518,3,1
1161163,461686,2,2
1161163,422964,2,2
1161163,332691,2,2
1161163,190806,1,1
1161163,5848,1,1
1161163,26634,1,1
1161163,366177,6,6
1161163,454640,1,1
1161163,325999,1,1
1161163,94521,1,1
1161163,411886,2,2
1161163,390250,1,1
1161163,257040,1,1
1161163,148666,1,1
1161163,76414,1,1
1161163,97158,1,1
1161163,137102,2,2
1161163,275339,1,1
1161163,311013,1,1
1161163,221900,2,2
1161163,432343,2,2
1161163,151061,2,2
1161163,163440,2,2
1161163,144304,1,1
1161163,217613,3,3
1161163,118318,1,1
1161163,204023,1,1
1161163,357432,5,5
1161163,302307,3,3
1161163,222604,4,4
1161163,99667,1,1
1161163,92678,3,1
1161163,86675,1,1
1161163,153639,2,2
1161163,113440,2,2
1161163,39440,4,4
1161163,416697,1,1
1161163,322186,1,1
1161163,45649,2,2
1161163,40484,2,2
1161163,393691,1,1
1161163,318941,2,2
1161163,26284,1,1
1161163,33139,6,1
1161163,119736,14,5
1161163,321257,1,1
1161163,122873,3,3
1161163,342904,2,2
1161163,366263,1,1
1161163,253175,1,1
1161163,192491,4,4
1161163,228941,1,1
1161163,281710,5,5
1161163,150180,2,2
1161163,188233,3,3
1161163,209688,4,4
1161163,379013,8,8
1161163,273041,2,2
1161163,125660,3,3
1161163,404864,1,1
1161163,121835,1,1
1161163,207825,2,2
1161163,300133,3,3
1161163,53636,2,2
1161163,136526,2,2
1161163,427541,2,2
1161163,415019,1,1
1161163,115809,1,1
1161163,190667,1,1
1161163,48237,2,2
1161163,80502,7,7
1161163,114137,1,1
1161163,261589,1,1
1161163,8278,1,1
1161163,399592,1,1
1161163,365409,1,1
1161163,340375,1,1
1161163,359177,2,2
1161163,407658,2,2
1161163,240900,1,1
1161163,388974,1,1
1161163,34763,1,1
1161163,226980,3,3
1161163,88425,1,1
1161163,154532,3,3
1161163,109795,1,1
1161195,242961,1,1
1161252,44631,6,6
1161252,104560,1,1
1161263,435234,3,3
1161347,84643,1,1
1161400,188011,3,3
1161445,106786,1,1
1161685,355707,2,2
1161685,367899,2,2
1161707,373002,1,1
1161712,184320,2,2
1161724,151716,1,1
1161738,86598,1,1
1161792,50197,1,1
1161855,101617,2,2
1161914,264392,6,5
1161968,18287,2,2
1161968,183969,1,1
1161968,190070,0,0
1161968,410038,0,0
1161968,154154,0,0
1161968,258030,1,1
1161968,44609,2,2
1161968,465906,0,0
1161968,258849,0,0
1161968,23711,0,0
1161968,369565,0,0
1161968,123636,0,0
1161968,417516,0,0
1161968,214138,1,1
1161968,248262,0,0
1161968,193110,0,0
1161968,48803,0,0
1161968,331514,0,0
1161968,322164,0,0
1161968,346535,0,0
1161968,219612,1,1
1161968,192876,0,0
1161968,235350,0,0
1161968,383767,0,0
1161968,464220,0,0
1161968,409426,0,0
1161968,325772,0,0
1161968,464731,0,0
1161968,417430,0,0
1161968,268052,0,0
1161968,115732,0,0
1161968,18724,0,0
1161968,64396,0,0
1161968,279687,0,0
1161968,334404,0,0
1161968,444814,0,0
1161968,209610,0,0
1161968,156468,0,0
1161968,438267,0,0
1161968,293737,0,0
1161968,466161,2,2
1161968,370562,0,0
1161968,7732,0,0
1161968,98425,1,1
1161968,343861,0,0
1161980,282933,3,3
1162040,372188,2,2
1162129,464073,1,1
1162136,464663,2,2
1162136,418922,3,3
1162136,14428,3,3
1162136,35608,3,3
1162136,389370,1,1
1162154,244525,1,1
1162188,167337,2,2
1162312,285930,1,1
1162327,322124,0,0
1162330,247307,9,1
1162336,337661,1,1
1162365,46232,1,1
1162401,359803,1,1
1162421,418007,1,1
1162429,69125,0,0
1162429,279457,0,0
1162534,103634,0,0
1162584,209225,1,1
1162623,358737,2,2
1162772,174489,0,0
1162841,99647,1,1
1162854,13031,2,2
1162858,387373,0,0
1162858,463280,0,0
1162885,234255,1,1
1162982,177354,1,1
1162995,124272,2,2
1162997,196495,1,1
1162997,50357,1,1
1162997,425475,2,2
1163022,367664,6,6
1163126,267641,9,9
1163145,129538,0,0
1163145,224605,1,1
1163219,378845,18,18
1163329,208939,1,1
1163329,29757,1,1
1163329,444190,1,1
1163388,277673,2,2
1163401,122219,1,1
1163432,61303,0,0
1163475,217605,2,2
1163505,254709,1,1
1163549,215503,4,3
1163549,279531,3,3
1163582,31648,1,1
1163593,460728,2,2
1163656,161623,3,3
1163682,127278,3,3
1163682,459990,4,1
1163709,159780,3,1
1163817,241555,8,3
1163841,428135,1,1
1163841,323030,1,1
1163841,112419,0,0
1163845,135311,6,6
1163923,62275,0,0
1163934,285411,1,1
1163952,154138,4,4
1163984,335366,5,5
1163985,248455,1,1
1163985,417912,1,1
1163985,409804,5,3
1164021,247601,0,0
1164026,196985,1,1
1164104,442336,2,2
1164104,281425,1,1
1164113,285183,0,0
1164136,293304,2,2
1164206,137440,2,2
1164313,435710,3,3
1164547,315393,0,0
1164550,235425,1,1
1164596,1684,1,1
1164596,138289,1,1
1164680,174230,1,1
1164726,343861,1,1
1164733,2641,1,1
1164761,455183,0,0
1164846,310530,1,1
1164846,190534,1,1
1164871,394217,4,4
1164877,226695,1,1
1164877,57194,1,1
1164880,255860,0,0
1164904,229305,2,2
1164942,17698,1,1
1164942,421781,1,1
1164942,415781,6,6
1164942,71005,1,1
1164942,326846,0,0
1164942,425920,0,0
1164942,126396,3,3
1164945,85579,3,3
1164948,104560,3,3
1164964,81601,2,2
1164999,63092,0,0
1165057,221430,1,1
1165061,96609,1,1
1165061,8811,2,2
1165061,415062,0,0
1165061,400946,2,2
1165148,42002,2,2
1165148,97890,1,1
1165148,465333,2,2
1165148,81434,1,1
1165148,283816,3,3
1165148,313230,1,1
1165148,79484,1,1
1165148,243566,2,2
1165148,204494,2,1
1165148,211579,1,1
1165148,125399,1,1
1165148,223162,1,1
1165148,348352,1,1
1165148,386947,2,2
1165148,188669,2,2
1165148,85416,1,1
1165148,330786,3,3
1165148,348326,1,1
1165148,384302,2,2
1165148,89142,8,4
1165148,118856,0,0
1165148,179784,2,2
1165148,134858,1,1
1165148,398887,0,0
1165148,196148,2,2
1165148,390857,1,1
1165148,429498,0,0
1165148,372641,2,2
1165200,328005,1,1
1165239,461686,1,1
1165257,383409,2,2
1165267,238202,1,1
1165267,37658,3,3
1165268,432152,1,1
1165288,309778,5,5
1165328,56303,1,1
1165346,368113,12,12
1165380,96854,1,1
1165380,339543,7,7
1165380,358230,3,3
1165380,349417,2,2
1165382,64781,1,1
1165390,351474,3,3
1165404,402660,1,1
1165458,353672,1,1
1165475,254861,4,4
1165533,420960,2,2
1165558,418609,1,1
1165586,184543,0,0
1165607,152244,1,1
1165617,427472,4,4
1165619,117438,1,1
1165665,326551,3,3
1165668,290993,1,1
1165669,178358,5,5
1165669,236158,1,1
1165686,372969,3,3
1165686,208813,0,0
1165688,12555,2,2
1165723,455305,1,1
1165753,164683,1,1
1165792,387164,3,3
1165804,9211,14,14
1165821,176419,1,1
1165888,398634,1,1
1165900,177036,1,1
1165904,242961,10,10
1165927,63092,1,1
1165947,372902,1,1
1165952,450082,5,5
1165997,302948,1,1
1166030,287017,1,1
1166068,455629,0,0
1166069,367705,6,3
1166108,111511,1,1
1166161,317691,1,1
1166195,7943,1,1
1166248,356455,1,1
1166253,89262,0,0
1166332,403146,11,11
1166332,158114,7,7
1166341,397954,0,0
1166352,140527,1,1
1166352,322004,2,2
1166352,448614,0,0
1166352,315948,0,0
1166352,319905,4,4
1166352,121311,1,1
1166352,428433,3,2
1166352,80461,3,1
1166352,431310,1,1
1166352,42874,0,0
1166385,22495,4,4
1166469,72422,0,0
1166478,175555,1,1
1166496,5813,0,0
1166506,36035,0,0
1166506,269430,2,2
1166515,219749,1,1
1166515,49590,2,2
1166515,261109,1,1
1166523,458070,3,3
1166525,272907,6,6
1166551,346106,1,1
1166562,103311,1,1
1166580,436694,2,2
1166599,222333,2,2
1166651,379387,0,0
1166692,372845,1,1
1166692,403969,2,2
1166718,35156,4,4
1166718,212389,1,1
1166783,312717,2,2
1166789,355994,0,0
1166805,56223,1,1
1166817,7943,2,2
1166847,181045,2,2
1166886,346436,1,1
1166904,104374,4,4
1166958,5821,2,2
1166964,309821,5,5
1166965,188698,1,1
1167125,237422,5,5
1167158,339703,0,0
1167228,19629,1,1
1167261,74296,0,0
1167261,312436,2,2
1167389,1152,0,0
1167395,268048,0,0
1167457,297884,8,8
1167457,174185,4,4
1167457,134108,1,1
1167457,29539,2,1
1167457,410587,1,1
1167457,216266,3,3
1167457,76815,3,3
1167457,451388,2,2
1167457,261316,2,2
1167457,337512,1,1
1167457,236914,7,7
1167457,210408,1,1
1167457,210373,2,2
1167457,372834,4,4
1167471,162501,1,1
1167497,459044,1,1
1167512,285055,0,0
1167512,34466,0,0
1167512,283246,0,0
1167512,288175,1,1
1167512,255202,0,0
1167512,158314,0,0
1167527,436549,0,0
1167563,1605,1,1
1167565,234255,1,1
1167602,207825,1,1
1167608,129338,1,1
1167608,388227,1,1
1167617,227161,5,5
1167695,240054,0,0
1167696,186432,0,0
1167773,281270,2,2
1167802,341767,0,0
1167802,454236,0,0
1167802,330544,0,0
1167802,266476,3,3
1167802,220109,0,0
1167802,284783,0,0
1167802,165019,0,0
1167802,287871,0,0
1167927,255614,1,1
1167927,187934,4,4
1167930,339517,7,7
1167930,107367,2,2
1167930,319424,0,0
1167930,233084,1,1
1167930,344110,0,0
1167932,225750,1,1
1168094,452229,2,2
1168097,264183,1,1
1168109,10785,1,1
1168133,205541,7,7
1168149,175914,1,1
1168161,198209,0,0
1168222,392826,7,2
1168229,262907,3,3
1168305,146270,2,2
1168305,79555,2,2
1168317,309493,1,1
1168367,14059,1,1
1168370,11056,4,4
1168384,162239,2,2
1168384,111830,1,1
1168384,322078,1,1
1168384,496,2,2
1168431,304314,0,0
1168431,135591,3,3
1168431,109663,1,1
1168458,296795,0,0
1168461,241755,4,4
1168467,318697,1,1
1168483,378893,1,1
1168496,411602,2,2
1168532,293297,1,1
1168587,461686,4,4
1168617,359526,2,2
1168618,79524,2,2
1168629,187026,1,1
1168636,127969,0,0
1168642,275625,1,1
1168696,190667,4,4
1168696,6692,6,6
1168709,341915,1,1
1168726,208082,6,6
1168756,369112,1,1
1168808,189444,1,1
1168816,186352,1,1
1168838,215596,2,2
1168857,204820,2,2
1168863,12492,2,2
1168863,121835,2,2
1168868,423944,1,1
1168955,181045,0,0
1168980,368193,0,0
1169021,120114,2,2
1169021,230554,5,5
1169021,303573,19,6
1169041,434825,5,5
1169061,431386,3,3
1169108,256181,1,1
1169109,381613,2,2
1169129,270463,2,2
1169148,277762,1,1
1169278,19349,1,1
1169323,4537,3,3
1169445,443097,0,0
1169488,153483,4,4
1169547,399192,1,1
1169585,191726,1,1
1169620,351571,1,1
1169620,228796,1,1
1169620,9659,1,1
1169625,147770,2,2
1169689,124081,3,3
1169689,229388,0,0
1169689,192043,3,3
1169689,461686,3,3
1169689,276402,3,3
1169689,125275,2,2
1169689,63406,1,1
1169689,362495,3,3
1169689,342771,4,4
1169689,267491,2,2
1169689,171878,3,3
1169689,32581,3,3
1169689,28072,2,2
1169689,266965,2,2
1169701,167866,1,1
1169701,342459,0,0
1169701,20238,0,0
1169724,110713,1,1
1169725,375249,3,3
1169792,243247,6,6
1169822,270052,1,1
1169823,422425,0,0
1169835,256208,2,2
1169857,21838,2,2
1169882,345034,1,1
1169933,68442,3,3
1169956,35245,3,3
1169956,308648,2,2
1169956,154955,1,1
1169956,12765,13,1
1169956,130113,5,5
1170074,177642,2,2
1170098,116589,17,17
1170098,309438,0,0
1170127,307455,0,0
1170127,11311,2,2
1170165,82437,24,2
1170165,198238,8,2
1170168,67811,2,2
1170196,111737,2,2
1170212,131385,1,1
1170214,101731,2,2
1170264,461686,1,1
1170272,101443,1,1
1170342,120208,1,1
1170342,82814,0,0
1170348,91129,1,1
1170441,356024,2,2
1170442,410884,1,1
1170453,337512,2,2
1170453,310673,1,1
1170478,387549,1,1
1170534,322620,1,1
1170573,405649,1,1
1170671,99303,2,2
1170698,455473,2,2
1170698,416426,1,1
1170698,437431,1,1
1170698,256146,1,1
1170710,444677,1,1
1170710,460553,1,1
1170710,132437,7,2
1170737,193828,3,3
1170743,164344,3,3
1170936,272563,1,1
1170948,140292,3,3
1171029,98899,1,1
1171088,72430,1,1
1171111,252344,2,2
1171132,256721,1,1
1171341,266900,1,1
1171368,134118,1,1
1171390,150060,2,2
1171393,335630,1,1
1171397,378574,1,1
1171448,98101,1,1
1171448,331980,2,2
1171448,137279,1,1
1171448,425537,2,2
1171448,340921,1,1
1171448,418560,1,1
1171448,109001,1,1
1171448,312717,1,1
1171448,181045,3,3
1171455,273734,1,1
1171477,379520,2,2
1171502,427840,4,4
1171546,174473,1,1
1171546,49242,2,2
1171587,98688,2,2
1171630,382130,1,1
1171630,222888,1,1
1171630,388673,1,1
1171711,278319,1,1
1171776,146615,7,7
1171798,85199,1,1
1171799,436766,0,0
1171799,138672,1,1
1171799,400564,1,1
1171831,372568,1,1
1171831,114913,1,1
1171920,46130,1,1
1171932,412793,1,1
1171952,176162,1,1
1171969,8724,2,2
1171984,308334,9,3
1171984,417992,2,2
1171984,371585,5,5
1171984,380738,3,3
1172023,110315,2,2
1172037,320130,4,4
1172047,277794,5,5
1172056,463663,2,2
1172075,229384,3,3
1172115,210928,2,2
1172121,324459,19,19
1172121,374941,3,3
1172121,153961,14,1
1172121,98485,1,1
1172121,355594,6,6
1172151,294267,3,3
1172152,122435,2,2
1172154,132074,4,4
1172174,104116,2,2
1172174,381613,1,1
1172174,378199,0,0
1172208,194892,2,2
1172253,220513,14,2
1172272,399872,3,3
1172272,322032,8,8
1172272,250347,5,5
1172288,358598,1,1
1172291,144149,5,5
1172311,334428,1,1
1172312,293279,1,1
1172345,448727,1,1
1172354,63092,0,0
1172355,369425,4,4
1172387,294995,1,1
1172388,290433,2,2
1172408,212650,3,3
1172408,411929,2,2
1172412,46130,5,5
1172418,463930,2,2
1172418,132683,6,6
1172430,191303,1,1
1172430,51969,4,4
1172524,279457,0,0
1172529,309640,1,1
1172544,137972,0,0
1172562,70037,3,3
1172576,69333,0,0
1172583,142755,1,1
1172660,442496,1,1
1172695,432480,0,0
1172832,455783,8,1
1172844,447844,1,1
1172876,179807,1,1
1172891,158569,2,2
1172918,334714,2,2
1172924,49990,1,1
1172935,299440,3,3
1172945,150215,1,1
1172948,432478,13,13
1172959,381031,1,1
1172980,281480,6,6
1172980,360639,0,0
1173026,260611,0,0
1173045,384157,1,1
1173060,181576,4,4
1173060,7029,0,0
1173066,423395,1,1
1173097,326369,1,1
1173184,143866,1,1
1173192,7943,1,1
1173209,412974,0,0
1173255,381613,1,1
1173255,377960,2,2
1173264,249186,0,0
1173264,231598,4,1
1173283,433148,1,1
1173322,224936,0,0
1173362,232129,1,1
1173381,359870,4,4
1173449,395969,0,0
1173466,420524,2,2
1173509,869,3,3
1173572,313375,4,4
1173647,168504,1,1
1173768,318002,0,0
1173768,48237,3,3
1173774,7943,1,1
1173775,93433,1,1
1173834,398161,4,4
1173936,292749,2,2
1173936,181227,1,1
1173981,191768,1,1
1174052,425758,5,5
1174064,400946,0,0
1174072,280130,1,1
1174103,222745,5,5
1174187,95318,2,2
1174217,445351,0,0
1174264,318789,2,2
1174277,159542,2,2
1174296,176106,0,0
1174296,5470,0,0
1174308,230892,2,2
1174334,365832,0,0
1174334,175246,0,0
1174334,119916,2,1
1174346,210858,1,1
1174383,417464,12,9
1174436,189576,0,0
1174494,241149,1,1
1174596,207572,2,2
1174600,230281,0,0
1174600,341862,1,1
1174617,312728,2,2
1174622,207379,1,1
1174625,427923,1,1
1174698,430845,3,3
1174786,464404,1,1
1174815,26979,1,1
1174857,44450,1,1
1174875,139603,2,2
1174876,261979,3,3
1174955,279815,0,0
1174955,105371,0,0
1174961,65719,2,2
1174988,69533,0,0
1175037,168927,2,2
1175111,209225,1,1
1175141,390857,2,2
1175160,158666,1,1
1175263,419471,3,3
1175289,81169,3,3
1175295,8300,1,1
1175302,458608,2,2
1175313,181045,1,1
1175320,369447,4,4
1175322,249352,2,2
1175330,57255,1,1
1175350,113492,1,1
1175362,415829,3,3
1175373,229504,1,1
1175392,404227,1,1
1175402,254997,2,2
1175423,324391,3,3
1175440,453564,0,0
1175440,154448,0,0
1175440,36277,2,2
1175440,8833,4,4
1175440,312390,0,0
1175440,36868,0,0
1175484,196981,3,3
1175521,211418,7,5
1175526,354153,2,2
1175539,284624,0,0
1175636,69799,6,6
1175636,209715,5,5
1175636,46991,2,2
1175636,276937,0,0
1175666,444365,0,0
1175703,35278,4,4
1175726,424832,1,1
1175730,416949,0,0
1175740,415242,2,2
1175782,299113,1,1
1175856,205646,1,1
1175913,452120,1,1
1175957,546,11,2
1176032,372188,1,1
1176040,48030,1,1
1176056,204038,1,1
1176079,256721,3,3
1176211,63543,1,1
1176211,15212,1,1
1176359,381527,3,3
1176359,387570,2,2
1176366,416017,4,4
1176392,173653,3,3
1176392,94719,4,4
1176416,171880,0,0
1176467,354233,1,1
1176490,37379,3,1
1176501,89044,5,5
1176504,381934,1,1
1176518,30990,2,2
1176544,17478,3,3
1176550,120373,2,2
1176550,129220,5,5
1176627,323417,0,0
1176627,15586,0,0
1176627,127278,1,1
1176735,230053,1,1
1176785,234255,2,2
1176823,208952,1,1
1176826,167075,2,2
1176826,441284,0,0
1176826,362339,3,3
1176826,424869,4,4
1176865,21017,1,1
1176899,369447,5,3
1176924,2455,1,1
1176949,170811,1,1
1176949,446411,1,1
1176990,430845,1,1
1177041,243247,2,2
1177125,211043,1,1
1177212,65273,0,0
1177271,187465,0,0
1177288,229719,1,1
1177288,52993,1,1
1177301,393134,0,0
1177301,329624,0,0
1177303,396007,3,3
1177303,381539,2,1
1177303,370572,4,4
1177303,13855,4,4
1177303,459220,1,1
1177303,45140,0,0
1177303,452727,4,1
1177303,446506,2,1
1177310,153504,1,1
1177320,332592,1,1
1177320,36995,0,0
1177320,105334,0,0
1177337,216008,4,4
1177385,428684,1,1
1177488,337257,1,1
1177519,405770,5,5
1177596,62613,3,3
1177655,464166,1,1
1177680,89109,1,1
1177689,264297,2,1
1177805,319773,1,1
1177805,16344,1,1
1177805,309203,1,1
1177805,417641,0,0
1177805,83709,1,1
1177847,29659,1,1
1177893,70492,0,0
1177938,294253,2,2
1177986,320130,1,1
1177997,43330,1,1
1178063,283691,0,0
1178063,29275,0,0
1178063,404546,1,1
1178073,293587,2,2
1178073,346598,1,1
1178073,116514,2,2
1178073,264221,1,1
1178073,254052,1,1
1178073,46391,2,2
1178073,63074,1,1
1178073,282820,2,2
1178073,45190,1,1
1178073,188830,2,2
1178073,90036,2,2
1178073,322051,1,1
1178073,90759,1,1
1178073,188879,1,1
1178073,383910,1,1
1178073,199273,1,1
1178082,155196,1,1
1178186,224614,0,0
1178290,131734,13,13
1178290,262707,10,10
1178369,375492,1,1
1178444,227790,16,14
1178479,228287,5,5
1178479,24304,2,2
1178479,88489,2,2
1178479,1688,2,2
1178479,254037,3,3
1178479,399484,1,1
1178479,212306,1,1
1178479,320275,1,1
1178479,162608,1,1
1178479,59997,2,2
1178479,292672,2,2
1178479,407370,1,1
1178479,31188,2,2
1178479,464152,1,1
1178494,869,4,4
1178494,266900,4,4
1178506,463663,2,2
1178510,290172,1,1
1178560,380014,0,0
1178600,254356,0,0
1178663,124982,0,0
1178704,327992,8,8
1178716,198921,1,1
1178739,399592,1,1
1178774,299677,3,3
1178787,53223,0,0
1178850,365617,1,1
1178934,295697,1,1
1178955,177237,3,3
1178971,55706,3,2
1179005,266020,1,1
1179005,232524,1,1
1179005,114070,1,1
1179005,221561,2,2
1179005,310196,3,3
1179005,219833,1,1
1179005,19295,1,1
1179005,413227,1,1
1179005,273652,1,1
1179005,409770,0,0
1179005,135129,2,2
1179005,297669,0,0
1179005,62016,0,0
1179005,349348,3,3
1179005,421994,1,1
1179005,22568,1,1
1179005,284069,1,1
1179005,437051,2,2
1179005,358482,0,0
1179012,305255,1,1
1179018,84160,1,1
1179032,446454,3,3
1179073,132772,1,1
1179113,63102,0,0
1179149,114514,1,1
1179152,173653,1,1
1179155,179749,1,1
1179164,27537,6,6
1179166,448091,0,0
1179277,210928,2,2
1179277,164274,1,1
1179331,88432,3,3
1179362,325290,0,0
1179416,17479,1,1
1179416,119972,0,0
1179474,13092,0,0
1179500,59761,2,2
1179528,387891,1,1
1179650,169203,0,0
1179650,351154,0,0
1179672,236180,0,0
1179687,5470,1,1
1179717,178862,1,1
1179729,254037,2,2
1179749,454282,2,2
1179782,247420,2,2
1179864,260735,1,1
1180008,365340,3,3
1180041,247948,8,8
1180076,348180,3,3
1180076,64228,4,4
1180130,43487,3,3
1180174,342553,3,3
1180199,408958,1,1
1180199,44154,1,1
1180199,208932,1,1
1180199,332134,1,1
1180199,46089,0,0
1180199,335378,2,2
1180199,400466,1,1
1180229,138427,3,2
1180233,89901,3,3
1180233,457970,1,1
1180332,251448,2,2
1180434,406376,1,1
1180439,268883,7,7
1180485,69533,3,3
1180720,369447,3,3
1180731,462852,1,1
1180735,29172,2,1
1180735,335816,0,0
1180738,371435,1,1
1180784,340093,3,3
1180790,398766,1,1
1180838,170262,0,0
1180876,449776,1,1
1180918,316733,1,1
1180950,452852,10,7
1180950,98051,16,1
1180974,181045,2,2
1181010,455257,0,0
1181066,56630,2,2
1181190,224991,2,2
1181206,253797,2,2
1181206,352959,1,1
1181295,338660,2,2
1181362,103900,1,1
1181370,389200,3,3
1181370,315911,0,0
1181373,422905,3,3
1181395,1279,5,5
1181403,425969,1,1
1181406,302887,8,8
1181406,399049,2,2
1181517,444857,1,1
1181560,287007,0,0
1181612,80040,1,1
1181626,309438,2,2
1181719,234887,2,2
1181755,132014,2,2
1181756,449438,2,2
1181785,11976,3,3
1181785,161911,3,3
1181805,461686,1,1
1181805,286718,0,0
1181805,35608,1,1
1181809,440677,1,1
1181833,239290,1,1
1181848,242910,4,2
1181848,220513,6,3
1181869,110379,4,4
1182127,103420,0,0
1182180,323712,1,1
1182211,279656,2,2
1182251,321722,1,1
1182291,218033,3,3
1182310,197980,5,5
1182324,179733,1,1
1182324,103768,1,1
1182345,453618,0,0
1182369,415301,2,2
1182578,463617,3,3
1182615,428423,1,1
1182642,262258,1,1
1182649,82586,2,2
1182690,459848,1,1
1182751,282072,1,1
1182763,47526,0,0
1182823,315393,1,1
1182859,77173,3,3
1182895,377635,1,1
1182897,368159,3,3
1182897,77910,3,3
1183035,256473,4,4
1183078,371585,5,5
1183078,417775,2,2
1183078,439975,2,2
1183087,426098,0,0
1183087,166734,3,3
1183087,288464,2,2
1183089,255469,0,0
1183092,47126,2,2
1183092,194803,2,2
1183092,10572,1,1
1183092,425159,1,1
1183092,415928,0,0
1183199,441852,4,4
1183201,445573,2,2
1183232,57969,5,5
1183236,170811,0,0
1183241,235549,2,2
1183250,326846,0,0
1183278,172842,0,0
1183278,126183,1,1
1183398,461686,3,3
1183398,336842,1,1
1183398,238993,1,1
1183398,104139,3,3
1183412,461686,3,1
1183412,218794,3,3
1183431,31848,2,2
1183431,297852,3,3
1183431,227880,3,3
1183470,76912,0,0
1183536,59211,3,3
1183749,8300,0,0
1183759,367102,3,3
